编码,名称,年份,季度,日期,ROE,净利润率,净利润同比增长率,资产负债率,现金流比率,市净率,市净率相对值,股价
sh.688670,金迪克,2023,1,2023-05-29,0.024594,0.342178,14.758356,0.203033,0.060603,3.919129,0.049727674433380574,47.59
sh.688676,金盘科技,2023,1,2023-05-29,0.029821,0.067209,1.077327,0.618168,-0.145756,4.86344,0.5148133535075675,31.96
sh.688677,海泰新光,2023,1,2023-05-29,0.038856,0.321412,0.339732,0.090026,0.121228,6.452012,0.0705439482717424,94.6
sh.688678,福立旺,2023,1,2023-05-29,0.004948,0.046494,-0.811934,0.351575,0.447771,2.20933,0.07421531064910294,18.89
sh.688679,通源环境,2023,1,2023-05-29,-0.000568,-0.003128,0.543943,0.521292,-0.270236,1.77642,0.2634396405914065,14.97
sh.688680,海优新材,2023,1,2023-05-29,0.009123,0.016838,-0.705551,0.62746,-0.533428,3.889942,0.015035511241492092,107.8
sh.688681,科汇股份,2023,1,2023-05-29,-0.008851,-0.093415,0.616356,0.235818,-0.158321,3.137307,0.17645070769761348,16.82
sh.688682,霍莱沃,2023,1,2023-05-29,0.006457,0.084797,0.315905,0.233821,-0.750009,6.739262,0.05464291194885582,84.53
sh.688683,莱尔科技,2023,1,2023-05-29,0.008189,0.082241,-0.294196,0.100967,0.141217,3.642604,0.15804559087351344,23.45
sh.688685,迈信林,2023,1,2023-05-29,0.010321,0.108332,-0.389846,0.145442,-0.395392,3.183609,0.06540545126012004,20.4
sh.688686,奥普特,2023,1,2023-05-29,0.023305,0.261837,0.038088,0.065369,-0.024328,6.667832,0.06449139245667425,155.8
sh.688687,凯因科技,2023,1,2023-05-29,0.012537,0.115982,-0.040771,0.206723,-0.474935,2.654234,0.17413865364809847,26.35
sh.688689,银河微电,2023,1,2023-05-29,0.009163,0.080405,-0.410122,0.305116,0.003658,2.888885,0.04561702824325691,25.92
sh.688690,纳微科技,2023,1,2023-05-29,0.007875,0.066948,-0.856971,0.198657,-0.18753,11.680581,0.012053434407568914,46.07
sh.688696,极米科技,2023,1,2023-05-29,0.016466,0.058836,-0.571954,0.420521,0.092507,3.34847,0.004475638605954799,153.3
sh.688697,纽威数控,2023,1,2023-05-29,0.049227,0.135939,0.356287,0.57581,0.008383,6.022473,0.32457887335383556,27.53
sh.688698,伟创电气,2023,1,2023-05-29,0.042688,0.148036,0.405653,0.339275,-0.083457,5.295542,0.2756175726418099,30.03
sh.688699,明微电子,2023,1,2023-05-29,-0.003185,-0.034076,-1.068071,0.091377,-0.147218,3.754343,0.03736869607762536,51.9
sh.688700,东威科技,2023,1,2023-05-29,0.052486,0.215754,0.280891,0.461618,0.114993,15.105692,0.27584326956453975,68.54
sh.688701,卓锦股份,2023,1,2023-05-29,-0.029841,-0.179442,-4.267601,0.515317,-0.733798,3.220721,0.16033951390628917,9.36
sh.688707,振华新材,2023,1,2023-05-29,0.017128,0.035212,-0.793711,0.592208,-0.387629,3.207374,0.005517890827426229,30.12
sh.688711,宏微科技,2023,1,2023-05-29,0.031405,0.093269,1.527813,0.457878,-0.210306,9.473212,0.0747642774082885,68.79
sh.688718,唯赛勃,2023,1,2023-05-29,0.00966,0.077982,27.259068,0.270706,-0.019969,4.028656,0.061279618954092764,16.77
sh.688722,同益中,2023,1,2023-05-29,0.044819,0.221997,0.738587,0.101714,0.005122,3.286222,0.4008417188325503,17.98
sh.688728,格科微,2023,1,2023-05-29,-0.016482,-0.151422,-1.535013,0.583635,-0.021687,5.125528,0.01769863064740226,15.96
sh.688733,壹石通,2023,1,2023-05-29,0.005593,0.119382,-0.708491,0.247845,-0.136584,2.706429,0.0009274953566739205,30.95
sh.688737,中自科技,2023,1,2023-05-29,0.003327,0.021412,1.51596,0.182292,-0.665481,1.73349,0.05794681159512052,37.35
sh.688739,成大生物,2023,1,2023-05-29,0.013079,0.359363,-0.158234,0.032558,0.307119,1.446142,0.017914094805049338,33.95
sh.688766,普冉股份,2023,1,2023-05-29,-0.014254,-0.137963,-1.677807,0.11016,-0.40451,4.693948,0.049551892398733983,181.8
sh.688767,博拓生物,2023,1,2023-05-29,0.004635,0.110934,-0.976697,0.056717,-0.193484,1.300077,0.001093527052774557,31.37
sh.688768,容知日新,2023,1,2023-05-29,-0.02619,-0.345558,-0.459885,0.211674,-0.622963,9.439154,0.23825049113091845,128.64
sh.688772,珠海冠宇,2023,1,2023-05-29,-0.021317,-0.068354,-4.180416,0.658661,0.135428,3.457946,0.016541596495446464,18.8
sh.688776,国光电气,2023,1,2023-05-29,0.011653,0.123487,-0.50885,0.234203,-0.067363,5.986861,0.005744449426799852,136.5
sh.688777,中控技术,2023,1,2023-05-29,0.017386,0.06652,0.577956,0.590293,-0.5002,10.214113,0.177320024642429,101.31
sh.688778,厦钨新能,2023,1,2023-05-29,0.013999,0.032296,-0.465048,0.381032,0.188724,2.573732,0.014000866428827486,71.18
sh.688779,长远锂科,2023,1,2023-05-29,0.000114,0.00048,-0.996942,0.46374,-1.058083,2.791169,0.008089685590770094,11.29
sh.688786,悦安新材,2023,1,2023-05-29,0.024522,0.20719,-0.408976,0.193475,-0.082057,5.445817,0.08648945860520084,43.17
sh.688787,海天瑞声,2023,1,2023-05-29,-0.016552,-0.472501,-2.442729,0.035779,-0.787177,7.315455,0.4813495531487666,138.5
sh.688788,科思科技,2023,1,2023-05-29,-0.020269,-4.857611,-1.021616,0.045712,-4.484334,1.646709,0.01820142777784887,40.93
sh.688789,宏华数科,2023,1,2023-05-29,0.028986,0.238909,-0.086304,0.144483,0.234843,4.173355,0.005990002798575017,137.61
sh.688793,倍轻松,2023,1,2023-05-29,-0.003907,-0.007994,0.816852,0.361841,-0.069447,6.866684,0.08748332940785193,51.35
sh.688798,艾为电子,2023,1,2023-05-29,-0.020103,-0.183633,-2.227674,0.25657,-0.386375,4.458455,0.008118479481284925,93.7
sh.688799,华纳药厂,2023,1,2023-05-29,0.030386,0.125073,0.310727,0.168677,0.185771,2.333213,0.0761636190376086,40.94
sh.688800,瑞可达,2023,1,2023-05-29,0.021464,0.124482,-0.266269,0.339111,0.017919,4.342208,0.023020111885358654,53.01
sh.688819,天能股份,2023,1,2023-05-29,0.044158,0.055434,0.40207,0.621341,0.017366,2.387217,0.06790002557825117,35.11
sh.688981,中芯国际,2023,1,2023-05-29,0.011918,0.180125,-0.491843,0.342792,0.519169,3.118625,0.052891280973254885,52.6
sh.689009,九号公司,2023,1,2023-05-29,0.003538,0.010437,-0.542759,0.452176,-0.011944,4.639645,0.0076726500146968675,32.43
sz.000001,平安银行,2023,1,2023-05-29,0.033133,0.323784,0.136342,0.918117,2.420418,0.616991,0.054047602149774505,11.98
sz.000002,万科A,2023,1,2023-05-29,0.005917,0.041384,0.016572,0.771952,0.102248,0.680404,0.029134206610377602,14.03
sz.000004,ST国华,2023,1,2023-05-29,-0.021294,-0.360172,0.408673,0.355774,-1.408143,5.147233,0.9381515835809222,13.37
sz.000005,ST星源,2023,1,2023-05-29,-0.002313,-0.143634,-7.650482,0.483229,-1.487657,0.979971,0.04026450834564936,1.12
sz.000006,深振业A,2023,1,2023-05-29,-0.001531,-0.049118,-1.289526,0.680816,-2.432483,0.788804,0.13576088073864495,4.61
sz.000007,全新好,2023,1,2023-05-29,-0.002569,-0.012886,0.855887,0.712794,0.803474,16.078032,0.316913004200256,4.19
sz.000008,神州高铁,2023,1,2023-05-29,-0.007556,-0.071309,0.40161,0.611467,-0.241861,1.444093,0.8215905338245627,2.31
sz.000009,中国宝安,2023,1,2023-05-29,0.025777,0.056665,0.033938,0.620483,0.209942,3.206094,0.06412779340314409,11.73
sz.000010,美丽生态,2023,1,2023-05-29,-0.039699,-0.283398,-8.137253,0.751986,0.044947,3.496675,0.21294755353610925,2.24
sz.000011,深物业A,2023,1,2023-05-29,0.00299,0.023722,-0.954762,0.716132,-1.018666,1.25477,0.004077743192112013,9.32
sz.000012,南玻A,2023,1,2023-05-29,0.030371,0.096411,0.012382,0.463032,-0.069867,1.429958,0.0020995482982155028,6.17
sz.000014,沙河股份,2023,1,2023-05-29,0.129523,0.414858,9.402462,0.574655,1.041489,1.816846,0.1839749426418827,9.97
sz.000016,深康佳A,2023,1,2023-05-29,0.019785,0.019794,1.833056,0.777395,-0.257078,1.495566,0.237116847684808,4.83
sz.000017,深中华A,2023,1,2023-05-29,0.009771,0.023501,5.911454,0.220911,-0.049799,10.068032,0.0020899736551317403,4.28
sz.000019,深粮控股,2023,1,2023-05-29,0.021896,0.078694,-0.231021,0.375652,-0.139528,1.75418,0.1654988579171794,7.41
sz.000020,深华发A,2023,1,2023-05-29,0.018028,0.036575,0.089135,0.382764,0.190981,8.65166,0.3812375483567926,11.0
sz.000021,深科技,2023,1,2023-05-29,0.00975,0.03123,-0.506341,0.563637,0.130186,3.008327,0.36902059710740853,20.05
sz.000023,深天地A,2023,1,2023-05-29,-0.142698,-0.492781,0.450921,0.839724,-0.062254,7.064165,0.6492738274591703,6.18
sz.000025,特力A,2023,1,2023-05-29,0.016647,0.074713,-0.24005,0.304945,-0.127702,4.724735,0.2475515686071696,16.78
sz.000026,飞亚达,2023,1,2023-05-29,0.032301,0.085984,0.194958,0.20664,0.066803,1.491897,0.1618812257857548,11.62
sz.000027,深圳能源,2023,1,2023-05-29,0.013622,0.094535,0.443294,0.625084,0.229622,1.142546,0.18613321593431728,6.94
sz.000028,国药一致,2023,1,2023-05-29,0.022212,0.024661,0.563349,0.584696,0.011237,1.54263,0.722428295933351,59.41
sz.000029,深深房A,2023,1,2023-05-29,-0.008942,-0.333946,-1.225543,0.227874,-1.678695,2.835868,0.5804276480856008,11.13
sz.000030,富奥股份,2023,1,2023-05-29,0.010894,0.024845,8.493954,0.42804,-0.221431,1.124269,0.06584965982061326,4.88
sz.000031,大悦城,2023,1,2023-05-29,0.011029,0.100632,-0.22629,0.766942,0.451615,0.992513,0.41498426267163857,3.63
sz.000032,深桑达A,2023,1,2023-05-29,-0.009622,0.007806,0.391563,0.799328,-0.171614,5.515803,0.2586478015059036,30.0
sz.000034,神州数码,2023,1,2023-05-29,0.027102,0.008138,0.108035,0.776871,0.003009,2.237094,0.22108978153745454,26.17
sz.000035,中国天楹,2023,1,2023-05-29,0.004445,0.044116,0.198155,0.610244,-0.160115,1.168561,0.4047375841794121,4.8
sz.000036,华联控股,2023,1,2023-05-29,0.005585,0.224432,-0.154939,0.290475,-1.914808,1.043077,0.06518784128992929,3.75
sz.000037,深南电A,2023,1,2023-05-29,-0.021632,-0.304964,0.216716,0.443033,-0.331917,3.405814,0.3324369690823593,8.05
sz.000038,*ST大通,2023,1,2023-05-29,-10000.0,-10000.0,-10000.0,-10000.0,0.755487,0.013923205474148315,3.43,
sz.000039,中集集团,2023,1,2023-05-29,0.003288,0.017915,-0.763554,0.572099,0.021672,0.789045,0.05561693854725918,6.85
sz.000040,东旭蓝天,2023,1,2023-05-29,0.001439,0.027563,1.278278,0.552143,-0.072778,0.578549,0.5704994335476297,4.39
sz.000042,中洲控股,2023,1,2023-05-29,0.007722,0.014501,-0.384643,0.779883,0.170195,0.651287,0.2577507143892731,7.51
sz.000045,深纺织A,2023,1,2023-05-29,0.00459,0.025675,-0.240978,0.273952,0.003298,1.964142,0.703063462370159,11.1
sz.000046,泛海控股,2023,1,2023-05-29,-10000.0,-4.427492,-0.50794,1.012476,-0.298313,-0.768393,0.011942190841380597,0.97
sz.000048,京基智农,2023,1,2023-05-29,0.377279,0.183442,9.851349,0.715553,-0.056962,2.637095,0.0,19.37
sz.000049,德赛电池,2023,1,2023-05-29,0.017834,0.0156,-0.566073,0.622803,0.251164,2.617872,0.05217620437938063,36.38
sz.000050,深天马A,2023,1,2023-05-29,-0.022284,-0.085873,-9.370688,0.631765,0.059754,0.789007,0.2119613466334165,9.43
sz.000055,方大集团,2023,1,2023-05-29,0.012298,0.089513,0.642216,0.532715,-0.176488,0.878868,0.39040704588307706,4.72
sz.000056,皇庭国际,2023,1,2023-05-29,-0.049701,-0.523464,0.125428,0.803849,0.210692,2.259177,0.8812149007586878,3.73
sz.000058,深赛格,2023,1,2023-05-29,0.016914,0.096244,0.034007,0.528406,-0.041281,3.907889,0.2344540518024888,6.23
sz.000059,华锦股份,2023,1,2023-05-29,-0.035102,-0.050386,-2.722479,0.505951,-0.413975,0.717229,0.3150488451958398,6.25
sz.000060,中金岭南,2023,1,2023-05-29,0.021584,0.022356,0.115648,0.548603,0.001914,1.220075,0.18961643380785467,4.7
sz.000061,农产品,2023,1,2023-05-29,0.015061,0.087589,0.085189,0.640846,0.087719,1.764085,0.1692964155410347,6.06
sz.000062,深圳华强,2023,1,2023-05-29,0.017739,0.039533,-0.404063,0.487031,0.315475,1.745197,0.047422937786110154,11.85
sz.000063,中兴通讯,2023,1,2023-05-29,0.044109,0.089689,0.284635,0.663447,0.079799,2.667126,0.2404678745231582,34.42
sz.000065,北方国际,2023,1,2023-05-29,0.024835,0.046913,0.757866,0.62084,0.146491,1.878925,0.5636414461423779,14.49
sz.000066,中国长城,2023,1,2023-05-29,-0.022576,-0.135567,-1.767958,0.551505,-0.133178,2.663086,0.12118565119112493,11.04
sz.000068,华控赛格,2023,1,2023-05-29,-0.838183,-0.250287,-1.954564,0.901936,0.121234,178.059045,0.9849324628075842,3.3
sz.000069,华侨城A,2023,1,2023-05-29,-0.004402,-0.013604,-1.208992,0.74506,-1.154097,0.599383,0.20852218999962638,4.79
sz.000070,特发信息,2023,1,2023-05-29,-0.005784,0.002289,-0.830278,0.710661,-0.225079,3.876909,0.6663454055007443,7.38
sz.000078,海王生物,2023,1,2023-05-29,0.015779,0.011072,0.09464,0.832117,0.010994,1.960813,0.6950421317500292,3.39
sz.000088,盐田港,2023,1,2023-05-29,0.011143,0.607481,0.227168,0.333271,0.317596,1.160904,0.031245489222885392,4.95
sz.000089,深圳机场,2023,1,2023-05-29,-0.010149,-0.115498,0.645328,0.573551,0.196545,1.340012,0.31038020716475934,6.91
sz.000090,天健集团,2023,1,2023-05-29,0.015534,0.065311,-0.767323,0.793896,0.299397,0.869737,0.00736926710482245,5.03
sz.000096,广聚能源,2023,1,2023-05-29,0.003889,0.020666,0.098786,0.067475,-0.151559,1.642165,0.19667701427970596,8.05
sz.000099,中信海直,2023,1,2023-05-29,0.013858,0.161447,-0.065119,0.197511,0.511489,1.236373,0.2588632860095186,7.95
sz.000100,TCL科技,2023,1,2023-05-29,-0.010943,0.002823,-0.952533,0.636372,0.11397,1.406643,0.008177145758768793,3.72
sz.000150,*ST宜康,2023,1,2023-05-29,-10000.0,-0.358437,0.110512,1.20823,-0.046201,-0.521753,0.56326382221323,0.51
sz.000151,中成股份,2023,1,2023-05-29,-0.048915,-0.029143,-4.515929,0.748545,0.087012,5.740571,0.6335812956234248,11.41
sz.000153,丰原药业,2023,1,2023-05-29,0.026215,0.037843,0.210797,0.589646,0.01662,1.862844,0.253073465137177,10.0
sz.000155,川能动力,2023,1,2023-05-29,0.050197,0.517586,0.255283,0.536434,0.044642,3.658075,0.21496117441965015,13.99
sz.000156,华数传媒,2023,1,2023-05-29,0.01056,0.072958,0.015598,0.442634,-0.166893,1.079343,0.26501310451721966,8.56
sz.000157,中联重科,2023,1,2023-05-29,0.014818,0.08237,-0.082586,0.559136,0.02743,0.985543,0.06678766123179224,6.2
sz.000158,常山北明,2023,1,2023-05-29,-0.013833,-0.07437,0.072784,0.622567,-1.082139,1.745997,0.21364501831730778,6.41
sz.000159,国际实业,2023,1,2023-05-29,0.001897,0.00469,-0.6198,0.216907,-0.034839,1.379127,0.4170365424146013,7.25
sz.000166,申万宏源,2023,1,2023-05-29,0.02089,0.381573,0.95196,0.811475,5.129065,1.212352,0.22496573164844297,4.72
sz.000301,东方盛虹,2023,1,2023-05-29,0.019887,0.024182,0.046407,0.792096,0.079114,2.104903,0.08482185150681323,11.31
sz.000333,美的集团,2023,1,2023-05-29,0.054468,0.08462,0.126878,0.633985,0.096323,2.463602,0.10343164431597972,53.45
sz.000338,潍柴动力,2023,1,2023-05-29,0.024952,0.042021,0.568706,0.652082,-0.008826,1.334768,0.0820174583868128,11.56
sz.000400,许继电气,2023,1,2023-05-29,0.014708,0.054614,0.379895,0.411768,-0.028042,2.209456,0.396303826704006,22.43
sz.000401,冀东水泥,2023,1,2023-05-29,-0.026144,-0.171614,-2.474078,0.496253,-0.035571,0.68932,0.02162397222152781,7.68
sz.000402,金融街,2023,1,2023-05-29,-0.005582,-0.08217,-1.249296,0.730517,0.666894,0.362944,0.022481485173667846,4.58
sz.000403,派林生物,2023,1,2023-05-29,0.008171,0.215511,-0.469657,0.126264,0.408513,2.302281,0.011294113049907588,21.78
sz.000404,长虹华意,2023,1,2023-05-29,0.017344,0.021379,0.596431,0.624879,-0.095947,1.255261,0.5238803648386029,6.61
sz.000407,胜利股份,2023,1,2023-05-29,0.008291,0.02874,-0.055353,0.554543,-0.117108,1.221431,0.15613053943083663,3.82
sz.000408,藏格矿业,2023,1,2023-05-29,0.077746,0.670185,0.13057,0.161217,0.213396,3.098364,0.2268351347003807,22.66
sz.000409,云鼎科技,2023,1,2023-05-29,0.016763,0.136572,4.828267,0.31298,-0.377793,4.027829,0.02625545093743397,8.56
sz.000410,*ST沈机,2023,1,2023-05-29,-0.034927,-0.092637,-3.020907,0.738784,-0.158714,17.12394,0.32367452752426557,8.1
sz.000411,英特集团,2023,1,2023-05-29,0.023519,0.014374,0.137869,0.724293,-0.163316,1.820412,0.11888202875859309,13.04
sz.000413,东旭光电,2023,1,2023-05-29,-0.010005,-0.203951,0.550286,0.601951,0.079886,0.427137,0.2843629151589758,1.7
sz.000415,渤海租赁,2023,1,2023-05-29,0.00891,0.057322,1.370847,0.832753,0.849277,0.491723,0.3915821311447554,2.18
sz.000416,民生控股,2023,1,2023-05-29,-0.000757,-0.456319,0.862123,0.026298,-2.829623,1.195542,0.018252586103036036,1.92
sz.000417,合肥百货,2023,1,2023-05-29,0.022395,0.063505,0.154421,0.595187,0.098414,0.833748,0.14788525193085683,4.63
sz.000419,通程控股,2023,1,2023-05-29,0.009658,0.074478,-0.342432,0.345634,-0.197441,0.90996,0.24850441699455209,5.33
sz.000420,吉林化纤,2023,1,2023-05-29,0.002785,0.016294,1.246345,0.597339,0.055059,2.055364,0.24214678859075964,3.63
sz.000421,南京公用,2023,1,2023-05-29,-0.000759,-0.001475,0.898235,0.746527,1.176228,1.040748,0.1549858749072469,5.16
sz.000422,湖北宜化,2023,1,2023-05-29,0.045918,0.059034,-0.634176,0.647257,0.202328,2.217997,0.2113834533302119,12.13
sz.000423,东阿阿胶,2023,1,2023-05-29,0.022053,0.215618,1.009421,0.184658,0.634584,3.057797,0.7305266864087621,49.37
sz.000425,徐工机械,2023,1,2023-05-29,0.028422,0.065217,-0.2567,0.683892,0.033805,1.292429,0.4410499044640349,5.9
sz.000426,兴业矿业,2023,1,2023-05-29,0.002516,0.030484,-0.769544,0.412351,0.282405,2.902905,0.4878018981938277,8.8
sz.000428,华天酒店,2023,1,2023-05-29,-0.024558,-0.448735,-0.082706,0.740117,0.027402,2.375182,0.5634225599333893,4.11
sz.000429,粤高速A,2023,1,2023-05-29,0.044175,0.486187,-0.02738,0.44335,0.849512,1.762258,0.6202739942694805,7.99
sz.000430,张家界,2023,1,2023-05-29,-0.027478,-0.469148,0.515641,0.620251,-0.192359,2.732101,0.817386940064849,7.28
sz.000488,晨鸣纸业,2023,1,2023-05-29,-0.014531,-0.043497,-3.033413,0.713981,0.148939,0.809005,0.03903654682554589,4.84
sz.000498,山东路桥,2023,1,2023-05-29,0.01468,0.029482,0.055487,0.780257,-0.191508,0.820737,0.012467117473330881,6.83
sz.000501,武商集团,2023,1,2023-05-29,0.012115,0.064182,-0.250038,0.654813,0.387871,0.694164,0.02762976093747297,9.89
sz.000503,国新健康,2023,1,2023-05-29,-0.063599,-0.78662,0.112404,0.370323,-1.497341,17.746766,0.5873791907266563,13.08
sz.000504,南华生物,2023,1,2023-05-29,-0.154582,0.012604,1.135247,0.855126,0.006376,328.343497,0.7367104983837036,12.43
sz.000505,京粮控股,2023,1,2023-05-29,0.012098,0.014079,0.060255,0.42949,-0.029586,1.738376,0.02482448141511659,7.41
sz.000506,中润资源,2023,1,2023-05-29,-0.06077,-0.616423,-1.170583,0.628967,-0.146459,6.081276,0.558628201910635,3.96
sz.000507,珠海港,2023,1,2023-05-29,0.009387,0.089814,0.009726,0.55524,0.165099,1.034735,0.2799229512853287,5.65
sz.000509,华塑控股,2023,1,2023-05-29,-0.029913,-0.029246,-1.826574,0.664986,-0.059684,28.092998,0.8338158845890314,3.44
sz.000510,新金路,2023,1,2023-05-29,-0.017082,-0.028121,-1.717497,0.404391,-0.223936,2.566044,0.14045074508408723,5.94
sz.000513,丽珠集团,2023,1,2023-05-29,0.041327,0.179857,0.004481,0.398296,0.087835,2.578436,0.16820960905546953,39.37
sz.000514,渝开发,2023,1,2023-05-29,-0.005492,-0.432607,-0.704616,0.460235,-1.708732,0.84163,0.1113360593508171,3.63
sz.000516,国际医学,2023,1,2023-05-29,-0.017721,-0.090398,0.778801,0.690658,0.210493,5.252101,0.5224507224521195,9.66
sz.000517,荣安地产,2023,1,2023-05-29,0.068194,0.125301,0.326522,0.83031,0.252327,0.952183,0.19609266916862214,2.94
sz.000518,四环生物,2023,1,2023-05-29,-0.034612,-0.370477,0.184781,0.197094,0.053506,5.278974,0.09052008009419715,2.76
sz.000519,中兵红箭,2023,1,2023-05-29,-0.003521,-0.044169,-1.121787,0.323961,-0.915288,2.585274,0.2960013822736768,18.05
sz.000520,长航凤凰,2023,1,2023-05-29,-0.015411,-0.036792,-1.796901,0.283235,-0.056609,5.666649,0.013753226593272841,3.05
sz.000521,长虹美菱,2023,1,2023-05-29,0.02342,0.025489,8.572583,0.667471,-0.074028,1.425403,0.859543747334437,7.33
sz.000523,广州浪奇,2023,1,2023-05-29,0.003,0.005526,1.268511,0.456671,0.289217,3.780646,0.6401033188283818,3.22
sz.000524,岭南控股,2023,1,2023-05-29,0.004257,0.022615,1.132847,0.323783,0.047036,3.240382,0.602357040102917,9.89
sz.000525,ST红太阳,2023,1,2023-05-29,0.008845,0.010299,-0.97456,0.858638,0.09021,3.748288,0.2783870722876582,8.31
sz.000526,学大教育,2023,1,2023-05-29,0.011623,0.008878,2.502723,0.873464,0.662666,7.913567,0.05283148269760017,29.55
sz.000528,柳工,2023,1,2023-05-29,0.019752,0.041564,0.218732,0.628587,0.084384,0.890968,0.37410624478561566,7.33
sz.000529,广弘控股,2023,1,2023-05-29,0.006743,0.036027,-0.612302,0.486403,-0.126517,1.25294,0.007366168334880792,6.51
sz.000530,冰山冷热,2023,1,2023-05-29,0.008411,0.023883,3.142212,0.588213,-0.147707,1.387932,0.41179955852761463,4.99
sz.000531,穗恒运A,2023,1,2023-05-29,0.014313,0.080486,2.517187,0.652334,0.296704,1.225346,0.3883371444263254,7.52
sz.000532,华金资本,2023,1,2023-05-29,0.011245,0.233744,0.246241,0.436911,1.212634,2.861866,0.046004067651806695,10.89
sz.000533,顺钠股份,2023,1,2023-05-29,0.014371,0.037965,0.947309,0.651146,-0.085364,4.107316,0.46158313425950265,4.3
